dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
SyntheticOptimal,GrassmannHRD,2,5,0,0.000000,0.000000,1,0.000
SyntheticOptimal,GrassmannHRD,2,5,1,0.000000,0.000000,1,0.000
SyntheticOptimal,GrassmannHRD,2,5,2,0.000000,0.000000,1,0.000
SyntheticOptimal,GrassmannHRD,2,5,3,0.000000,0.000000,1,0.000
SyntheticOptimal,GrassmannHRD,2,5,4,0.000000,0.000000,1,0.000
SyntheticOptimal,GrassmannHRD,2,5,5,0.000000,0.000000,1,0.000
SyntheticOptimal,GrassmannHRD,2,5,6,0.000000,0.000000,1,0.000
SyntheticOptimal,GrassmannHRD,2,5,7,0.000000,0.000000,1,0.000
SyntheticOptimal,GrassmannHRD,2,5,8,0.000000,0.000000,1,0.000
SyntheticOptimal,GrassmannHRD,2,5,9,0.000000,0.000000,10,0.007
SyntheticOptimal,GrassmannHRD,2,5,10,0.040375,0.040375,11,0.008
SyntheticOptimal,GrassmannHRD,2,5,11,0.054458,0.094832,11,0.009
SyntheticOptimal,GrassmannHRD,2,5,12,0.023735,0.118567,11,0.009
SyntheticOptimal,GrassmannHRD,2,5,13,0.038329,0.156897,11,0.009
SyntheticOptimal,GrassmannHRD,2,5,14,0.028886,0.185782,11,0.010
SyntheticOptimal,GrassmannHRD,2,5,15,0.069574,0.255356,11,0.010
SyntheticOptimal,GrassmannHRD,2,5,16,0.101330,0.356686,11,0.011
SyntheticOptimal,GrassmannHRD,2,5,17,0.095321,0.452007,12,0.012
SyntheticOptimal,GrassmannHRD,2,5,18,0.074698,0.526705,12,0.013
SyntheticOptimal,GrassmannHRD,2,5,19,0.023805,0.550510,12,0.013
SyntheticOptimal,GrassmannHRD,2,5,20,0.030681,0.581191,12,0.013
SyntheticOptimal,GrassmannHRD,2,5,21,0.067808,0.648999,12,0.013
SyntheticOptimal,GrassmannHRD,2,5,22,0.082687,0.731686,12,0.014
SyntheticOptimal,GrassmannHRD,2,5,23,0.023700,0.755387,12,0.014
SyntheticOptimal,GrassmannHRD,2,5,24,0.029729,0.785115,12,0.015
SyntheticOptimal,GrassmannHRD,2,5,25,0.058526,0.843642,12,0.016
SyntheticOptimal,GrassmannHRD,2,5,26,0.023242,0.866884,12,0.017
SyntheticOptimal,GrassmannHRD,2,5,27,0.076286,0.943170,13,0.019
SyntheticOptimal,GrassmannHRD,2,5,28,0.070794,1.013964,13,0.020
SyntheticOptimal,GrassmannHRD,2,5,29,0.034400,1.048364,13,0.020
SyntheticOptimal,GrassmannHRD,2,5,30,0.061101,1.109466,13,0.020
SyntheticOptimal,GrassmannHRD,2,5,31,0.050022,1.159487,13,0.021
SyntheticOptimal,GrassmannHRD,2,5,32,0.047072,1.206559,13,0.021
SyntheticOptimal,GrassmannHRD,2,5,33,0.044123,1.250682,13,0.021
SyntheticOptimal,GrassmannHRD,2,5,34,0.037194,1.287876,13,0.022
SyntheticOptimal,GrassmannHRD,2,5,35,0.053761,1.341638,13,0.022
SyntheticOptimal,GrassmannHRD,2,5,36,0.022203,1.363840,13,0.023
SyntheticOptimal,GrassmannHRD,2,5,37,0.045201,1.409041,13,0.023
SyntheticOptimal,GrassmannHRD,2,5,38,0.032212,1.441253,13,0.023
SyntheticOptimal,GrassmannHRD,2,5,39,0.036868,1.478120,13,0.024
SyntheticOptimal,GrassmannHRD,2,5,40,0.028030,1.506151,13,0.024
SyntheticOptimal,GrassmannHRD,2,5,41,0.029224,1.535375,13,0.025
