dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
CreditCard,FantopeOGD,15,28,0,1.000000,1.000000,1,0.000
CreditCard,FantopeOGD,15,28,1,1.000000,2.000000,1,0.000
CreditCard,FantopeOGD,15,28,2,1.000000,3.000000,1,0.000
CreditCard,FantopeOGD,15,28,3,1.000000,4.000000,1,0.000
CreditCard,FantopeOGD,15,28,4,1.000000,5.000000,1,0.000
CreditCard,FantopeOGD,15,28,5,1.000000,6.000000,1,0.000
CreditCard,FantopeOGD,15,28,6,1.000000,7.000000,1,0.000
CreditCard,FantopeOGD,15,28,7,1.000000,8.000000,1,0.000
CreditCard,FantopeOGD,15,28,8,1.000000,9.000000,1,0.000
CreditCard,FantopeOGD,15,28,9,1.000000,10.000000,1,0.000
CreditCard,FantopeOGD,15,28,10,1.000000,11.000000,1,0.000
CreditCard,FantopeOGD,15,28,11,1.000000,12.000000,1,0.000
CreditCard,FantopeOGD,15,28,12,1.000000,13.000000,1,0.000
CreditCard,FantopeOGD,15,28,13,1.000000,14.000000,1,0.000
CreditCard,FantopeOGD,15,28,14,1.000000,15.000000,1,0.000
CreditCard,FantopeOGD,15,28,15,1.000000,16.000000,1,0.000
CreditCard,FantopeOGD,15,28,16,1.000000,17.000000,1,0.000
CreditCard,FantopeOGD,15,28,17,1.000000,18.000000,1,0.000
CreditCard,FantopeOGD,15,28,18,1.000000,19.000000,1,0.000
CreditCard,FantopeOGD,15,28,19,1.000000,20.000000,1,0.000
CreditCard,FantopeOGD,15,28,20,1.000000,21.000000,1,0.000
CreditCard,FantopeOGD,15,28,21,1.000000,22.000000,1,0.000
CreditCard,FantopeOGD,15,28,22,1.000000,23.000000,1,0.000
CreditCard,FantopeOGD,15,28,23,1.000000,24.000000,1,0.000
CreditCard,FantopeOGD,15,28,24,1.000000,25.000000,1,0.000
CreditCard,FantopeOGD,15,28,25,1.000000,26.000000,1,0.000
CreditCard,FantopeOGD,15,28,26,1.000000,27.000000,1,0.000
CreditCard,FantopeOGD,15,28,27,1.000000,28.000000,1,0.000
CreditCard,FantopeOGD,15,28,28,0.215561,28.215561,1,0.001
CreditCard,FantopeOGD,15,28,29,0.214883,28.430444,1,0.001
CreditCard,FantopeOGD,15,28,30,0.210553,28.640998,1,0.001
CreditCard,FantopeOGD,15,28,31,0.185562,28.826560,1,0.001
CreditCard,FantopeOGD,15,28,32,0.198299,29.024858,1,0.002
CreditCard,FantopeOGD,15,28,33,0.154406,29.179264,1,0.002
CreditCard,FantopeOGD,15,28,34,0.120273,29.299536,1,0.002
