dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
CreditCard,FantopeOGD,10,28,87,0.181596,46.812583,1,0.020
CreditCard,FantopeOGD,10,28,88,0.255560,47.068143,1,0.020
CreditCard,FantopeOGD,10,28,89,0.421346,47.489489,1,0.020
CreditCard,FantopeOGD,10,28,90,0.236334,47.725822,1,0.020
CreditCard,FantopeOGD,10,28,91,0.265304,47.991126,1,0.021
CreditCard,FantopeOGD,10,28,92,0.125177,48.116303,1,0.021
CreditCard,FantopeOGD,10,28,93,0.295236,48.411539,1,0.021
CreditCard,FantopeOGD,10,28,94,0.225277,48.636816,1,0.022
CreditCard,FantopeOGD,10,28,95,0.220441,48.857257,1,0.022
CreditCard,FantopeOGD,10,28,96,0.273476,49.130733,1,0.022
CreditCard,FantopeOGD,10,28,97,0.181148,49.311881,1,0.023
CreditCard,FantopeOGD,10,28,98,0.197898,49.509779,1,0.023
CreditCard,FantopeOGD,10,28,99,0.146993,49.656772,1,0.023
CreditCard,FantopeOGD,10,28,100,0.208118,49.864891,1,0.024
CreditCard,FantopeOGD,10,28,101,0.187416,50.052307,1,0.024
CreditCard,FantopeOGD,10,28,102,0.479047,50.531354,1,0.025
CreditCard,FantopeOGD,10,28,103,0.199582,50.730935,1,0.025
CreditCard,FantopeOGD,10,28,104,0.405301,51.136236,1,0.025
CreditCard,FantopeOGD,10,28,105,0.241930,51.378166,1,0.026
CreditCard,FantopeOGD,10,28,106,0.263759,51.641925,1,0.026
CreditCard,FantopeOGD,10,28,107,0.420867,52.062792,1,0.026
CreditCard,FantopeOGD,10,28,108,0.408968,52.471760,1,0.027
CreditCard,FantopeOGD,10,28,109,0.251034,52.722794,1,0.027
CreditCard,FantopeOGD,10,28,110,0.212050,52.934844,1,0.027
CreditCard,FantopeOGD,10,28,111,0.173395,53.108239,1,0.027
CreditCard,FantopeOGD,10,28,112,0.250601,53.358839,1,0.028
CreditCard,FantopeOGD,10,28,113,0.208912,53.567751,1,0.028
CreditCard,FantopeOGD,10,28,114,0.174455,53.742206,1,0.029
CreditCard,FantopeOGD,10,28,115,0.145943,53.888149,1,0.029
CreditCard,FantopeOGD,10,28,116,0.185767,54.073916,1,0.030
CreditCard,FantopeOGD,10,28,117,0.230546,54.304462,1,0.030
CreditCard,FantopeOGD,10,28,118,0.149988,54.454450,1,0.030
CreditCard,FantopeOGD,10,28,119,0.219489,54.673939,1,0.031
CreditCard,FantopeOGD,10,28,120,0.279198,54.953137,1,0.031
CreditCard,FantopeOGD,10,28,121,0.184731,55.137868,1,0.031
CreditCard,FantopeOGD,10,28,122,0.355740,55.493609,1,0.032
CreditCard,FantopeOGD,10,28,123,0.258957,55.752566,1,0.032
CreditCard,FantopeOGD,10,28,124,0.240596,55.993162,1,0.032
CreditCard,FantopeOGD,10,28,125,0.276146,56.269307,1,0.033
CreditCard,FantopeOGD,10,28,126,0.254163,56.523470,1,0.033
CreditCard,FantopeOGD,10,28,127,0.233804,56.757274,1,0.033
CreditCard,FantopeOGD,10,28,128,0.263364,57.020638,1,0.034
CreditCard,FantopeOGD,10,28,129,0.150527,57.171165,1,0.034
CreditCard,FantopeOGD,10,28,130,0.269600,57.440765,1,0.034
CreditCard,FantopeOGD,10,28,131,0.258005,57.698770,1,0.035
CreditCard,FantopeOGD,10,28,132,0.316661,58.015431,1,0.035
CreditCard,FantopeOGD,10,28,133,0.142074,58.157505,1,0.035
CreditCard,FantopeOGD,10,28,134,0.324060,58.481564,1,0.036
CreditCard,FantopeOGD,10,28,135,0.350376,58.831941,1,0.036
CreditCard,FantopeOGD,10,28,136,0.403891,59.235832,1,0.036
CreditCard,FantopeOGD,10,28,137,0.241265,59.477097,1,0.036
CreditCard,FantopeOGD,10,28,138,0.323120,59.800217,1,0.037
CreditCard,FantopeOGD,10,28,139,0.255588,60.055805,1,0.037
CreditCard,FantopeOGD,10,28,140,0.360966,60.416771,1,0.037
CreditCard,FantopeOGD,10,28,141,0.312207,60.728978,1,0.038
CreditCard,FantopeOGD,10,28,142,0.328050,61.057028,1,0.038
CreditCard,FantopeOGD,10,28,143,0.188100,61.245128,1,0.038
CreditCard,FantopeOGD,10,28,144,0.161545,61.406673,1,0.039
CreditCard,FantopeOGD,10,28,145,0.339193,61.745866,1,0.039
CreditCard,FantopeOGD,10,28,146,0.403295,62.149161,1,0.039
CreditCard,FantopeOGD,10,28,147,0.164043,62.313204,1,0.039
CreditCard,FantopeOGD,10,28,148,0.177708,62.490912,1,0.040
CreditCard,FantopeOGD,10,28,149,0.321262,62.812174,1,0.040
CreditCard,FantopeOGD,10,28,150,0.351066,63.163239,1,0.040
CreditCard,FantopeOGD,10,28,151,0.280653,63.443892,1,0.041
CreditCard,FantopeOGD,10,28,152,0.190540,63.634432,1,0.041
CreditCard,FantopeOGD,10,28,153,0.330220,63.964651,1,0.042
CreditCard,FantopeOGD,10,28,154,0.104623,64.069274,1,0.042
