dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
CreditCard,StreamingSVD,20,28,0,0.010770,0.010770,1,0.000
CreditCard,StreamingSVD,20,28,1,0.087353,0.098122,1,0.000
CreditCard,StreamingSVD,20,28,2,0.205247,0.303369,1,0.000
CreditCard,StreamingSVD,20,28,3,0.399060,0.702429,1,0.000
CreditCard,StreamingSVD,20,28,4,0.333992,1.036422,1,0.000
CreditCard,StreamingSVD,20,28,5,0.271821,1.308243,1,0.000
CreditCard,StreamingSVD,20,28,6,0.115633,1.423876,1,0.000
CreditCard,StreamingSVD,20,28,7,0.385512,1.809388,1,0.001
CreditCard,StreamingSVD,20,28,8,0.274934,2.084323,1,0.001
CreditCard,StreamingSVD,20,28,9,0.062074,2.146396,1,0.001
CreditCard,StreamingSVD,20,28,10,0.108812,2.255208,1,0.001
CreditCard,StreamingSVD,20,28,11,0.105017,2.360225,1,0.001
CreditCard,StreamingSVD,20,28,12,0.038276,2.398501,1,0.001
CreditCard,StreamingSVD,20,28,13,0.335490,2.733991,1,0.001
CreditCard,StreamingSVD,20,28,14,0.151623,2.885614,1,0.001
CreditCard,StreamingSVD,20,28,15,0.224200,3.109815,1,0.001
CreditCard,StreamingSVD,20,28,16,0.081839,3.191653,1,0.001
CreditCard,StreamingSVD,20,28,17,0.031725,3.223378,1,0.001
CreditCard,StreamingSVD,20,28,18,0.193448,3.416826,1,0.001
CreditCard,StreamingSVD,20,28,19,0.001843,3.418669,1,0.001
CreditCard,StreamingSVD,20,28,20,0.042346,3.461015,1,0.001
CreditCard,StreamingSVD,20,28,21,0.028246,3.489261,1,0.001
CreditCard,StreamingSVD,20,28,22,0.019410,3.508672,1,0.001
CreditCard,StreamingSVD,20,28,23,0.117216,3.625887,1,0.001
CreditCard,StreamingSVD,20,28,24,0.087907,3.713795,1,0.002
CreditCard,StreamingSVD,20,28,25,0.020443,3.734238,1,0.002
CreditCard,StreamingSVD,20,28,26,0.064223,3.798460,1,0.002
CreditCard,StreamingSVD,20,28,27,0.076700,3.875161,1,0.002
CreditCard,StreamingSVD,20,28,28,0.021968,3.897129,1,0.002
CreditCard,StreamingSVD,20,28,29,0.013201,3.910330,1,0.002
CreditCard,StreamingSVD,20,28,30,0.053355,3.963685,1,0.002
CreditCard,StreamingSVD,20,28,31,0.009776,3.973461,1,0.002
CreditCard,StreamingSVD,20,28,32,0.009089,3.982550,1,0.002
CreditCard,StreamingSVD,20,28,33,0.000798,3.983348,1,0.002
CreditCard,StreamingSVD,20,28,34,0.000167,3.983515,1,0.002
CreditCard,StreamingSVD,20,28,35,0.000084,3.983600,1,0.002
CreditCard,StreamingSVD,20,28,36,0.013940,3.997540,1,0.002
CreditCard,StreamingSVD,20,28,37,0.132016,4.129556,1,0.002
CreditCard,StreamingSVD,20,28,38,0.016313,4.145870,1,0.002
CreditCard,StreamingSVD,20,28,39,0.002418,4.148288,1,0.003
CreditCard,StreamingSVD,20,28,40,0.024762,4.173050,1,0.003
CreditCard,StreamingSVD,20,28,41,0.018614,4.191664,1,0.003
CreditCard,StreamingSVD,20,28,42,0.020131,4.211795,1,0.003
CreditCard,StreamingSVD,20,28,43,0.020601,4.232396,1,0.003
CreditCard,StreamingSVD,20,28,44,0.007260,4.239656,1,0.003
CreditCard,StreamingSVD,20,28,45,0.000545,4.240201,1,0.003
CreditCard,StreamingSVD,20,28,46,0.038935,4.279137,1,0.003
CreditCard,StreamingSVD,20,28,47,0.025372,4.304509,1,0.003
CreditCard,StreamingSVD,20,28,48,0.001067,4.305576,1,0.003
CreditCard,StreamingSVD,20,28,49,0.003868,4.309444,1,0.003
CreditCard,StreamingSVD,20,28,50,0.003688,4.313132,1,0.003
CreditCard,StreamingSVD,20,28,51,0.457604,4.770736,1,0.004
CreditCard,StreamingSVD,20,28,52,0.078445,4.849181,1,0.004
CreditCard,StreamingSVD,20,28,53,0.019546,4.868727,1,0.004
CreditCard,StreamingSVD,20,28,54,0.011515,4.880242,1,0.004
CreditCard,StreamingSVD,20,28,55,0.108038,4.988280,1,0.004
CreditCard,StreamingSVD,20,28,56,0.011059,4.999339,1,0.004
CreditCard,StreamingSVD,20,28,57,0.013363,5.012702,1,0.004
CreditCard,StreamingSVD,20,28,58,0.000855,5.013557,1,0.004
CreditCard,StreamingSVD,20,28,59,0.003526,5.017083,1,0.004
CreditCard,StreamingSVD,20,28,60,0.096333,5.113416,1,0.004
CreditCard,StreamingSVD,20,28,61,0.011554,5.124970,1,0.004
CreditCard,StreamingSVD,20,28,62,0.002421,5.127391,1,0.004
CreditCard,StreamingSVD,20,28,63,0.008058,5.135449,1,0.004
CreditCard,StreamingSVD,20,28,64,0.066372,5.201821,1,0.004
CreditCard,StreamingSVD,20,28,65,0.003049,5.204870,1,0.004
CreditCard,StreamingSVD,20,28,66,0.060066,5.264935,1,0.004
CreditCard,StreamingSVD,20,28,67,0.021534,5.286469,1,0.004
CreditCard,StreamingSVD,20,28,68,0.003481,5.289950,1,0.004
CreditCard,StreamingSVD,20,28,69,0.031833,5.321784,1,0.005
CreditCard,StreamingSVD,20,28,70,0.005860,5.327643,1,0.005
CreditCard,StreamingSVD,20,28,71,0.005030,5.332673,1,0.005
CreditCard,StreamingSVD,20,28,72,0.015865,5.348538,1,0.005
CreditCard,StreamingSVD,20,28,73,0.073146,5.421684,1,0.005
CreditCard,StreamingSVD,20,28,74,0.141348,5.563032,1,0.005
CreditCard,StreamingSVD,20,28,75,0.001445,5.564477,1,0.005
CreditCard,StreamingSVD,20,28,76,0.000497,5.564974,1,0.005
CreditCard,StreamingSVD,20,28,77,0.072598,5.637572,1,0.005
CreditCard,StreamingSVD,20,28,78,0.024905,5.662477,1,0.005
CreditCard,StreamingSVD,20,28,79,0.004182,5.666660,1,0.005
CreditCard,StreamingSVD,20,28,80,0.022532,5.689192,1,0.005
CreditCard,StreamingSVD,20,28,81,0.003760,5.692952,1,0.005
CreditCard,StreamingSVD,20,28,82,0.007608,5.700560,1,0.005
CreditCard,StreamingSVD,20,28,83,0.036949,5.737508,1,0.005
CreditCard,StreamingSVD,20,28,84,0.038042,5.775550,1,0.005
CreditCard,StreamingSVD,20,28,85,0.087654,5.863204,1,0.005
CreditCard,StreamingSVD,20,28,86,0.204170,6.067374,1,0.005
CreditCard,StreamingSVD,20,28,87,0.012194,6.079568,1,0.006
CreditCard,StreamingSVD,20,28,88,0.010098,6.089666,1,0.006
CreditCard,StreamingSVD,20,28,89,0.257452,6.347118,1,0.006
CreditCard,StreamingSVD,20,28,90,0.031452,6.378570,1,0.006
CreditCard,StreamingSVD,20,28,91,0.011892,6.390462,1,0.006
CreditCard,StreamingSVD,20,28,92,0.007048,6.397509,1,0.006
CreditCard,StreamingSVD,20,28,93,0.012537,6.410046,1,0.006
CreditCard,StreamingSVD,20,28,94,0.004379,6.414426,1,0.006
CreditCard,StreamingSVD,20,28,95,0.005505,6.419930,1,0.006
CreditCard,StreamingSVD,20,28,96,0.002582,6.422512,1,0.006
CreditCard,StreamingSVD,20,28,97,0.023454,6.445966,1,0.006
CreditCard,StreamingSVD,20,28,98,0.029985,6.475951,1,0.006
CreditCard,StreamingSVD,20,28,99,0.014856,6.490807,1,0.006
CreditCard,StreamingSVD,20,28,100,0.015644,6.506451,1,0.007
CreditCard,StreamingSVD,20,28,101,0.007904,6.514354,1,0.007
CreditCard,StreamingSVD,20,28,102,0.495150,7.009504,1,0.007
CreditCard,StreamingSVD,20,28,103,0.017194,7.026699,1,0.007
CreditCard,StreamingSVD,20,28,104,0.025522,7.052221,1,0.007
CreditCard,StreamingSVD,20,28,105,0.004554,7.056775,1,0.007
CreditCard,StreamingSVD,20,28,106,0.009110,7.065885,1,0.007
CreditCard,StreamingSVD,20,28,107,0.054334,7.120219,1,0.007
CreditCard,StreamingSVD,20,28,108,0.021546,7.141765,1,0.007
CreditCard,StreamingSVD,20,28,109,0.016022,7.157787,1,0.007
CreditCard,StreamingSVD,20,28,110,0.061746,7.219533,1,0.007
CreditCard,StreamingSVD,20,28,111,0.014120,7.233653,1,0.008
CreditCard,StreamingSVD,20,28,112,0.012374,7.246028,1,0.008
CreditCard,StreamingSVD,20,28,113,0.008115,7.254143,1,0.008
CreditCard,StreamingSVD,20,28,114,0.005715,7.259858,1,0.008
CreditCard,StreamingSVD,20,28,115,0.004235,7.264093,1,0.008
CreditCard,StreamingSVD,20,28,116,0.006267,7.270360,1,0.008
CreditCard,StreamingSVD,20,28,117,0.016876,7.287236,1,0.008
CreditCard,StreamingSVD,20,28,118,0.013248,7.300484,1,0.008
