dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
MNIST,StreamingSVD,15,50,0,0.193301,0.193301,1,0.000
MNIST,StreamingSVD,15,50,1,0.233380,0.426682,1,0.000
MNIST,StreamingSVD,15,50,2,0.532270,0.958952,1,0.001
MNIST,StreamingSVD,15,50,3,0.358207,1.317159,1,0.001
MNIST,StreamingSVD,15,50,4,0.417429,1.734587,1,0.001
MNIST,StreamingSVD,15,50,5,0.312883,2.047470,1,0.001
MNIST,StreamingSVD,15,50,6,0.457200,2.504671,1,0.001
MNIST,StreamingSVD,15,50,7,0.195109,2.699780,1,0.001
MNIST,StreamingSVD,15,50,8,0.106815,2.806595,1,0.002
MNIST,StreamingSVD,15,50,9,0.358557,3.165152,1,0.002
MNIST,StreamingSVD,15,50,10,0.156002,3.321154,1,0.002
MNIST,StreamingSVD,15,50,11,0.383548,3.704702,1,0.002
MNIST,StreamingSVD,15,50,12,0.284965,3.989666,1,0.002
MNIST,StreamingSVD,15,50,13,0.310376,4.300042,1,0.002
MNIST,StreamingSVD,15,50,14,0.158598,4.458640,1,0.002
MNIST,StreamingSVD,15,50,15,0.356162,4.814802,1,0.003
MNIST,StreamingSVD,15,50,16,0.402746,5.217548,1,0.003
MNIST,StreamingSVD,15,50,17,0.234485,5.452033,1,0.003
MNIST,StreamingSVD,15,50,18,0.476228,5.928261,1,0.003
MNIST,StreamingSVD,15,50,19,0.199896,6.128157,1,0.003
MNIST,StreamingSVD,15,50,20,0.260043,6.388200,1,0.003
MNIST,StreamingSVD,15,50,21,0.130621,6.518822,1,0.004
MNIST,StreamingSVD,15,50,22,0.202971,6.721792,1,0.004
MNIST,StreamingSVD,15,50,23,0.023985,6.745777,1,0.004
MNIST,StreamingSVD,15,50,24,0.363843,7.109620,1,0.004
MNIST,StreamingSVD,15,50,25,0.249962,7.359582,1,0.004
MNIST,StreamingSVD,15,50,26,0.349007,7.708589,1,0.004
MNIST,StreamingSVD,15,50,27,0.078623,7.787212,1,0.004
MNIST,StreamingSVD,15,50,28,0.339421,8.126633,1,0.005
MNIST,StreamingSVD,15,50,29,0.330496,8.457129,1,0.005
MNIST,StreamingSVD,15,50,30,0.363817,8.820946,1,0.005
MNIST,StreamingSVD,15,50,31,0.211049,9.031994,1,0.005
MNIST,StreamingSVD,15,50,32,0.288775,9.320770,1,0.005
MNIST,StreamingSVD,15,50,33,0.127232,9.448001,1,0.005
MNIST,StreamingSVD,15,50,34,0.277044,9.725046,1,0.005
MNIST,StreamingSVD,15,50,35,0.351567,10.076612,1,0.005
MNIST,StreamingSVD,15,50,36,0.170901,10.247513,1,0.006
MNIST,StreamingSVD,15,50,37,0.160797,10.408311,1,0.006
MNIST,StreamingSVD,15,50,38,0.372946,10.781257,1,0.006
MNIST,StreamingSVD,15,50,39,0.078199,10.859456,1,0.006
MNIST,StreamingSVD,15,50,40,0.279192,11.138648,1,0.006
MNIST,StreamingSVD,15,50,41,0.210008,11.348656,1,0.006
MNIST,StreamingSVD,15,50,42,0.220431,11.569087,1,0.006
MNIST,StreamingSVD,15,50,43,0.181832,11.750919,1,0.007
MNIST,StreamingSVD,15,50,44,0.371776,12.122696,1,0.007
MNIST,StreamingSVD,15,50,45,0.177134,12.299830,1,0.007
MNIST,StreamingSVD,15,50,46,0.296934,12.596764,1,0.007
MNIST,StreamingSVD,15,50,47,0.368610,12.965374,1,0.007
MNIST,StreamingSVD,15,50,48,0.342752,13.308126,1,0.007
MNIST,StreamingSVD,15,50,49,0.104944,13.413069,1,0.008
MNIST,StreamingSVD,15,50,50,0.278241,13.691311,1,0.008
MNIST,StreamingSVD,15,50,51,0.229550,13.920861,1,0.008
MNIST,StreamingSVD,15,50,52,0.270159,14.191020,1,0.008
MNIST,StreamingSVD,15,50,53,0.221549,14.412569,1,0.008
MNIST,StreamingSVD,15,50,54,0.306654,14.719223,1,0.009
MNIST,StreamingSVD,15,50,55,0.180339,14.899562,1,0.009
MNIST,StreamingSVD,15,50,56,0.333011,15.232573,1,0.009
MNIST,StreamingSVD,15,50,57,0.152602,15.385175,1,0.009
MNIST,StreamingSVD,15,50,58,0.176875,15.562049,1,0.009
MNIST,StreamingSVD,15,50,59,0.115615,15.677664,1,0.009
MNIST,StreamingSVD,15,50,60,0.404502,16.082167,1,0.009
MNIST,StreamingSVD,15,50,61,0.161715,16.243882,1,0.010
MNIST,StreamingSVD,15,50,62,0.128317,16.372198,1,0.010
MNIST,StreamingSVD,15,50,63,0.228718,16.600916,1,0.010
MNIST,StreamingSVD,15,50,64,0.326980,16.927896,1,0.010
MNIST,StreamingSVD,15,50,65,0.236511,17.164407,1,0.010
MNIST,StreamingSVD,15,50,66,0.198342,17.362749,1,0.010
MNIST,StreamingSVD,15,50,67,0.138743,17.501492,1,0.011
MNIST,StreamingSVD,15,50,68,0.577117,18.078609,1,0.011
MNIST,StreamingSVD,15,50,69,0.128085,18.206694,1,0.011
MNIST,StreamingSVD,15,50,70,0.227448,18.434142,1,0.011
MNIST,StreamingSVD,15,50,71,0.125388,18.559530,1,0.011
MNIST,StreamingSVD,15,50,72,0.071081,18.630612,1,0.011
MNIST,StreamingSVD,15,50,73,0.131474,18.762086,1,0.011
MNIST,StreamingSVD,15,50,74,0.135958,18.898044,1,0.012
MNIST,StreamingSVD,15,50,75,0.157769,19.055813,1,0.012
MNIST,StreamingSVD,15,50,76,0.244855,19.300667,1,0.012
MNIST,StreamingSVD,15,50,77,0.097825,19.398493,1,0.012
MNIST,StreamingSVD,15,50,78,0.122159,19.520651,1,0.012
MNIST,StreamingSVD,15,50,79,0.095548,19.616199,1,0.012
MNIST,StreamingSVD,15,50,80,0.341587,19.957787,1,0.012
MNIST,StreamingSVD,15,50,81,0.079817,20.037603,1,0.013
MNIST,StreamingSVD,15,50,82,0.210093,20.247697,1,0.013
MNIST,StreamingSVD,15,50,83,0.196722,20.444418,1,0.013
MNIST,StreamingSVD,15,50,84,0.180030,20.624449,1,0.013
MNIST,StreamingSVD,15,50,85,0.240568,20.865017,1,0.013
MNIST,StreamingSVD,15,50,86,0.482434,21.347451,1,0.013
MNIST,StreamingSVD,15,50,87,0.122169,21.469619,1,0.014
MNIST,StreamingSVD,15,50,88,0.214120,21.683739,1,0.014
MNIST,StreamingSVD,15,50,89,0.239935,21.923674,1,0.014
MNIST,StreamingSVD,15,50,90,0.108056,22.031730,1,0.014
MNIST,StreamingSVD,15,50,91,0.204595,22.236325,1,0.014
MNIST,StreamingSVD,15,50,92,0.303348,22.539673,1,0.014
MNIST,StreamingSVD,15,50,93,0.079809,22.619482,1,0.015
MNIST,StreamingSVD,15,50,94,0.214884,22.834366,1,0.015
MNIST,StreamingSVD,15,50,95,0.057268,22.891634,1,0.015
MNIST,StreamingSVD,15,50,96,0.131996,23.023630,1,0.015
MNIST,StreamingSVD,15,50,97,0.083201,23.106831,1,0.016
MNIST,StreamingSVD,15,50,98,0.141896,23.248726,1,0.016
MNIST,StreamingSVD,15,50,99,0.142585,23.391311,1,0.016
MNIST,StreamingSVD,15,50,100,0.538361,23.929672,1,0.016
MNIST,StreamingSVD,15,50,101,0.229827,24.159499,1,0.017
MNIST,StreamingSVD,15,50,102,0.072697,24.232196,1,0.017
MNIST,StreamingSVD,15,50,103,0.144252,24.376448,1,0.017
MNIST,StreamingSVD,15,50,104,0.256211,24.632659,1,0.017
MNIST,StreamingSVD,15,50,105,0.111977,24.744636,1,0.018
MNIST,StreamingSVD,15,50,106,0.189360,24.933996,1,0.018
MNIST,StreamingSVD,15,50,107,0.161797,25.095793,1,0.018
MNIST,StreamingSVD,15,50,108,0.375707,25.471500,1,0.018
MNIST,StreamingSVD,15,50,109,0.411126,25.882626,1,0.018
MNIST,StreamingSVD,15,50,110,0.276969,26.159595,1,0.019
MNIST,StreamingSVD,15,50,111,0.188371,26.347966,1,0.019
MNIST,StreamingSVD,15,50,112,0.139518,26.487484,1,0.019
MNIST,StreamingSVD,15,50,113,0.098828,26.586312,1,0.019
MNIST,StreamingSVD,15,50,114,0.222416,26.808728,1,0.019
MNIST,StreamingSVD,15,50,115,0.166519,26.975247,1,0.019
MNIST,StreamingSVD,15,50,116,0.140741,27.115988,1,0.020
MNIST,StreamingSVD,15,50,117,0.267142,27.383130,1,0.020
MNIST,StreamingSVD,15,50,118,0.193059,27.576189,1,0.020
MNIST,StreamingSVD,15,50,119,0.103870,27.680059,1,0.020
MNIST,StreamingSVD,15,50,120,0.196274,27.876333,1,0.020
MNIST,StreamingSVD,15,50,121,0.157996,28.034329,1,0.020
MNIST,StreamingSVD,15,50,122,0.303496,28.337825,1,0.021
MNIST,StreamingSVD,15,50,123,0.177902,28.515727,1,0.021
MNIST,StreamingSVD,15,50,124,0.153337,28.669064,1,0.021
MNIST,StreamingSVD,15,50,125,0.176617,28.845681,1,0.021
MNIST,StreamingSVD,15,50,126,0.225668,29.071349,1,0.021
MNIST,StreamingSVD,15,50,127,0.234465,29.305814,1,0.021
MNIST,StreamingSVD,15,50,128,0.097920,29.403734,1,0.021
MNIST,StreamingSVD,15,50,129,0.134507,29.538241,1,0.022
MNIST,StreamingSVD,15,50,130,0.197323,29.735564,1,0.022
MNIST,StreamingSVD,15,50,131,0.122098,29.857662,1,0.022
MNIST,StreamingSVD,15,50,132,0.179491,30.037153,1,0.022
MNIST,StreamingSVD,15,50,133,0.105707,30.142860,1,0.022
MNIST,StreamingSVD,15,50,134,0.364293,30.507153,1,0.022
MNIST,StreamingSVD,15,50,135,0.148188,30.655342,1,0.023
MNIST,StreamingSVD,15,50,136,0.173158,30.828500,1,0.023
MNIST,StreamingSVD,15,50,137,0.064119,30.892619,1,0.023
MNIST,StreamingSVD,15,50,138,0.258871,31.151489,1,0.023
MNIST,StreamingSVD,15,50,139,0.255594,31.407083,1,0.023
MNIST,StreamingSVD,15,50,140,0.290058,31.697142,1,0.023
MNIST,StreamingSVD,15,50,141,0.111146,31.808288,1,0.024
MNIST,StreamingSVD,15,50,142,0.363135,32.171423,1,0.024
MNIST,StreamingSVD,15,50,143,0.293101,32.464523,1,0.024
MNIST,StreamingSVD,15,50,144,0.329688,32.794211,1,0.024
MNIST,StreamingSVD,15,50,145,0.211753,33.005964,1,0.024
MNIST,StreamingSVD,15,50,146,0.218672,33.224636,1,0.024
MNIST,StreamingSVD,15,50,147,0.081658,33.306294,1,0.024
