dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
SyntheticClustered,OfflineOptimum,2,5,68,0.164554,19.525872,1,0.001
SyntheticClustered,OfflineOptimum,2,5,69,0.218389,19.744261,1,0.001
SyntheticClustered,OfflineOptimum,2,5,70,0.456949,20.201209,1,0.001
SyntheticClustered,OfflineOptimum,2,5,71,0.330999,20.532208,1,0.001
SyntheticClustered,OfflineOptimum,2,5,72,0.269515,20.801724,1,0.001
SyntheticClustered,OfflineOptimum,2,5,73,0.429474,21.231197,1,0.001
SyntheticClustered,OfflineOptimum,2,5,74,0.467580,21.698777,1,0.001
SyntheticClustered,OfflineOptimum,2,5,75,0.243970,21.942747,1,0.001
SyntheticClustered,OfflineOptimum,2,5,76,0.396391,22.339138,1,0.001
SyntheticClustered,OfflineOptimum,2,5,77,0.198268,22.537406,1,0.001
SyntheticClustered,OfflineOptimum,2,5,78,0.256874,22.794280,1,0.001
SyntheticClustered,OfflineOptimum,2,5,79,0.239469,23.033749,1,0.001
SyntheticClustered,OfflineOptimum,2,5,80,0.234391,23.268140,1,0.001
SyntheticClustered,OfflineOptimum,2,5,81,0.228757,23.496898,1,0.001
SyntheticClustered,OfflineOptimum,2,5,82,0.373917,23.870814,1,0.001
SyntheticClustered,OfflineOptimum,2,5,83,0.217729,24.088543,1,0.001
SyntheticClustered,OfflineOptimum,2,5,84,0.164478,24.253021,1,0.001
SyntheticClustered,OfflineOptimum,2,5,85,0.436031,24.689053,1,0.001
SyntheticClustered,OfflineOptimum,2,5,86,0.643759,25.332812,1,0.001
SyntheticClustered,OfflineOptimum,2,5,87,0.158058,25.490870,1,0.001
SyntheticClustered,OfflineOptimum,2,5,88,0.537275,26.028145,1,0.001
SyntheticClustered,OfflineOptimum,2,5,89,0.684331,26.712476,1,0.001
SyntheticClustered,OfflineOptimum,2,5,90,0.097444,26.809920,1,0.001
SyntheticClustered,OfflineOptimum,2,5,91,0.251386,27.061306,1,0.001
SyntheticClustered,OfflineOptimum,2,5,92,0.247814,27.309121,1,0.001
SyntheticClustered,OfflineOptimum,2,5,93,0.084797,27.393918,1,0.001
SyntheticClustered,OfflineOptimum,2,5,94,0.049683,27.443601,1,0.001
SyntheticClustered,OfflineOptimum,2,5,95,0.173258,27.616859,1,0.001
SyntheticClustered,OfflineOptimum,2,5,96,0.378510,27.995370,1,0.001
SyntheticClustered,OfflineOptimum,2,5,97,0.452019,28.447388,1,0.001
SyntheticClustered,OfflineOptimum,2,5,98,0.516539,28.963928,1,0.001
SyntheticClustered,OfflineOptimum,2,5,99,0.173325,29.137253,1,0.001
SyntheticClustered,OfflineOptimum,2,5,100,0.716160,29.853413,1,0.001
SyntheticClustered,OfflineOptimum,2,5,101,0.391298,30.244711,1,0.001
SyntheticClustered,OfflineOptimum,2,5,102,0.262988,30.507699,1,0.001
SyntheticClustered,OfflineOptimum,2,5,103,0.134219,30.641918,1,0.001
SyntheticClustered,OfflineOptimum,2,5,104,0.404260,31.046178,1,0.001
SyntheticClustered,OfflineOptimum,2,5,105,0.080977,31.127155,1,0.001
SyntheticClustered,OfflineOptimum,2,5,106,0.501184,31.628338,1,0.001
SyntheticClustered,OfflineOptimum,2,5,107,0.286094,31.914432,1,0.001
SyntheticClustered,OfflineOptimum,2,5,108,0.175785,32.090217,1,0.001
SyntheticClustered,OfflineOptimum,2,5,109,0.183917,32.274134,1,0.001
SyntheticClustered,OfflineOptimum,2,5,110,0.186068,32.460202,1,0.001
SyntheticClustered,OfflineOptimum,2,5,111,0.080646,32.540848,1,0.001
SyntheticClustered,OfflineOptimum,2,5,112,0.463244,33.004092,1,0.001
SyntheticClustered,OfflineOptimum,2,5,113,0.714470,33.718562,1,0.001
SyntheticClustered,OfflineOptimum,2,5,114,0.406006,34.124568,1,0.001
SyntheticClustered,OfflineOptimum,2,5,115,0.212868,34.337436,1,0.001
SyntheticClustered,OfflineOptimum,2,5,116,0.198251,34.535687,1,0.001
SyntheticClustered,OfflineOptimum,2,5,117,0.181386,34.717073,1,0.001
SyntheticClustered,OfflineOptimum,2,5,118,0.253402,34.970475,1,0.001
SyntheticClustered,OfflineOptimum,2,5,119,0.700554,35.671029,1,0.001
SyntheticClustered,OfflineOptimum,2,5,120,0.291206,35.962235,1,0.001
SyntheticClustered,OfflineOptimum,2,5,121,0.156750,36.118985,1,0.001
SyntheticClustered,OfflineOptimum,2,5,122,0.343983,36.462968,1,0.001
SyntheticClustered,OfflineOptimum,2,5,123,0.725424,37.188392,1,0.001
SyntheticClustered,OfflineOptimum,2,5,124,0.418762,37.607154,1,0.001
SyntheticClustered,OfflineOptimum,2,5,125,0.648719,38.255873,1,0.001
SyntheticClustered,OfflineOptimum,2,5,126,0.221055,38.476928,1,0.001
SyntheticClustered,OfflineOptimum,2,5,127,0.478871,38.955799,1,0.001
SyntheticClustered,OfflineOptimum,2,5,128,0.171410,39.127209,1,0.001
