dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
CreditCard,GrassmannHRD,10,28,0,0.299181,0.299181,1,0.000
CreditCard,GrassmannHRD,10,28,1,0.668664,0.967845,1,0.001
CreditCard,GrassmannHRD,10,28,2,0.581024,1.548869,1,0.001
CreditCard,GrassmannHRD,10,28,3,0.511356,2.060225,1,0.001
CreditCard,GrassmannHRD,10,28,4,0.527272,2.587497,1,0.002
CreditCard,GrassmannHRD,10,28,5,0.515191,3.102688,1,0.002
CreditCard,GrassmannHRD,10,28,6,0.502730,3.605418,1,0.002
CreditCard,GrassmannHRD,10,28,7,0.441481,4.046899,1,0.002
CreditCard,GrassmannHRD,10,28,8,0.112793,4.159692,1,0.002
CreditCard,GrassmannHRD,10,28,9,0.492255,4.651946,8,0.021
CreditCard,GrassmannHRD,10,28,10,0.339378,4.991324,8,0.021
CreditCard,GrassmannHRD,10,28,11,0.230190,5.221514,8,0.022
CreditCard,GrassmannHRD,10,28,12,0.396576,5.618090,8,0.022
CreditCard,GrassmannHRD,10,28,13,0.321190,5.939280,8,0.023
CreditCard,GrassmannHRD,10,28,14,0.464618,6.403897,8,0.023
CreditCard,GrassmannHRD,10,28,15,0.525296,6.929193,8,0.023
CreditCard,GrassmannHRD,10,28,16,0.363415,7.292608,8,0.024
CreditCard,GrassmannHRD,10,28,17,0.471560,7.764168,8,0.025
CreditCard,GrassmannHRD,10,28,18,0.176706,7.940874,8,0.025
CreditCard,GrassmannHRD,10,28,19,0.315607,8.256481,8,0.026
CreditCard,GrassmannHRD,10,28,20,0.553338,8.809819,8,0.026
CreditCard,GrassmannHRD,10,28,21,0.555980,9.365799,8,0.027
CreditCard,GrassmannHRD,10,28,22,0.531706,9.897505,8,0.027
CreditCard,GrassmannHRD,10,28,23,0.460059,10.357565,8,0.028
CreditCard,GrassmannHRD,10,28,24,0.276781,10.634346,8,0.028
CreditCard,GrassmannHRD,10,28,25,0.317296,10.951641,8,0.029
CreditCard,GrassmannHRD,10,28,26,0.514376,11.466017,8,0.029
CreditCard,GrassmannHRD,10,28,27,0.623136,12.089154,8,0.030
CreditCard,GrassmannHRD,10,28,28,0.477998,12.567152,8,0.030
CreditCard,GrassmannHRD,10,28,29,0.385945,12.953097,9,0.033
CreditCard,GrassmannHRD,10,28,30,0.453562,13.406658,9,0.034
CreditCard,GrassmannHRD,10,28,31,0.660240,14.066898,9,0.035
CreditCard,GrassmannHRD,10,28,32,0.399084,14.465982,9,0.035
