dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
CreditCard,FTRL,10,28,0,0.299181,0.299181,1,0.000
CreditCard,FTRL,10,28,1,0.459565,0.758746,1,0.000
CreditCard,FTRL,10,28,2,0.572226,1.330972,1,0.000
CreditCard,FTRL,10,28,3,0.426857,1.757829,1,0.000
CreditCard,FTRL,10,28,4,0.582088,2.339917,1,0.000
CreditCard,FTRL,10,28,5,0.273287,2.613205,1,0.000
CreditCard,FTRL,10,28,6,0.478610,3.091814,1,0.000
CreditCard,FTRL,10,28,7,0.713367,3.805181,1,0.001
CreditCard,FTRL,10,28,8,0.769724,4.574906,1,0.001
CreditCard,FTRL,10,28,9,0.089501,4.664407,1,0.001
CreditCard,FTRL,10,28,10,0.418057,5.082464,1,0.001
CreditCard,FTRL,10,28,11,0.165141,5.247605,1,0.001
CreditCard,FTRL,10,28,12,0.289304,5.536909,1,0.001
CreditCard,FTRL,10,28,13,0.426200,5.963110,1,0.001
CreditCard,FTRL,10,28,14,0.460341,6.423451,1,0.001
CreditCard,FTRL,10,28,15,0.372976,6.796426,1,0.001
CreditCard,FTRL,10,28,16,0.311069,7.107495,1,0.001
CreditCard,FTRL,10,28,17,0.085704,7.193199,1,0.001
CreditCard,FTRL,10,28,18,0.630316,7.823515,1,0.001
CreditCard,FTRL,10,28,19,0.056650,7.880165,1,0.001
CreditCard,FTRL,10,28,20,0.236364,8.116530,1,0.001
CreditCard,FTRL,10,28,21,0.364789,8.481319,1,0.001
CreditCard,FTRL,10,28,22,0.179720,8.661039,1,0.001
CreditCard,FTRL,10,28,23,0.674522,9.335561,1,0.002
CreditCard,FTRL,10,28,24,0.289869,9.625430,1,0.002
CreditCard,FTRL,10,28,25,0.317565,9.942996,1,0.002
CreditCard,FTRL,10,28,26,0.407931,10.350927,1,0.002
CreditCard,FTRL,10,28,27,0.433669,10.784596,1,0.002
CreditCard,FTRL,10,28,28,0.460946,11.245542,1,0.002
CreditCard,FTRL,10,28,29,0.419892,11.665434,1,0.002
CreditCard,FTRL,10,28,30,0.273064,11.938497,1,0.002
CreditCard,FTRL,10,28,31,0.173256,12.111754,1,0.002
