dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
SyntheticClustered,GrassmannHRD,5,5,0,0.000000,0.000000,1,0.000
SyntheticClustered,GrassmannHRD,5,5,1,0.000000,0.000000,1,0.000
SyntheticClustered,GrassmannHRD,5,5,2,0.000000,0.000000,1,0.000
SyntheticClustered,GrassmannHRD,5,5,3,0.000000,0.000000,1,0.000
SyntheticClustered,GrassmannHRD,5,5,4,0.000000,0.000000,1,0.000
SyntheticClustered,GrassmannHRD,5,5,5,0.000000,0.000000,1,0.000
SyntheticClustered,GrassmannHRD,5,5,6,0.000000,0.000000,1,0.000
SyntheticClustered,GrassmannHRD,5,5,7,0.000000,0.000000,1,0.000
SyntheticClustered,GrassmannHRD,5,5,8,0.000000,0.000000,1,0.000
SyntheticClustered,GrassmannHRD,5,5,9,0.000000,0.000000,11,0.007
SyntheticClustered,GrassmannHRD,5,5,10,0.000000,0.000000,11,0.007
SyntheticClustered,GrassmannHRD,5,5,11,0.000000,0.000000,11,0.007
SyntheticClustered,GrassmannHRD,5,5,12,0.000000,0.000000,12,0.008
SyntheticClustered,GrassmannHRD,5,5,13,0.000000,0.000000,12,0.009
SyntheticClustered,GrassmannHRD,5,5,14,0.000000,0.000000,12,0.009
SyntheticClustered,GrassmannHRD,5,5,15,0.000000,0.000000,12,0.009
SyntheticClustered,GrassmannHRD,5,5,16,0.000000,0.000000,12,0.010
SyntheticClustered,GrassmannHRD,5,5,17,0.000000,0.000000,12,0.010
SyntheticClustered,GrassmannHRD,5,5,18,0.000000,0.000000,12,0.010
SyntheticClustered,GrassmannHRD,5,5,19,0.000000,0.000000,12,0.011
SyntheticClustered,GrassmannHRD,5,5,20,0.000000,0.000000,13,0.012
SyntheticClustered,GrassmannHRD,5,5,21,0.000000,0.000000,13,0.013
SyntheticClustered,GrassmannHRD,5,5,22,0.000000,0.000000,13,0.013
SyntheticClustered,GrassmannHRD,5,5,23,0.000000,0.000000,13,0.013
SyntheticClustered,GrassmannHRD,5,5,24,0.000000,0.000000,13,0.014
SyntheticClustered,GrassmannHRD,5,5,25,0.000000,0.000000,13,0.014
SyntheticClustered,GrassmannHRD,5,5,26,0.000000,0.000000,13,0.015
SyntheticClustered,GrassmannHRD,5,5,27,0.000000,0.000000,13,0.015
SyntheticClustered,GrassmannHRD,5,5,28,0.000000,0.000000,13,0.015
SyntheticClustered,GrassmannHRD,5,5,29,0.000000,0.000000,13,0.016
SyntheticClustered,GrassmannHRD,5,5,30,0.000000,0.000000,13,0.016
SyntheticClustered,GrassmannHRD,5,5,31,0.000000,0.000000,13,0.016
SyntheticClustered,GrassmannHRD,5,5,32,0.000000,0.000000,14,0.019
SyntheticClustered,GrassmannHRD,5,5,33,0.000000,0.000000,14,0.020
SyntheticClustered,GrassmannHRD,5,5,34,0.000000,0.000000,14,0.020
