dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
SyntheticClustered,FTRL,10,5,0,0.000000,0.000000,1,0.000
SyntheticClustered,FTRL,10,5,1,0.000000,0.000000,1,0.000
SyntheticClustered,FTRL,10,5,2,0.000000,0.000000,1,0.000
SyntheticClustered,FTRL,10,5,3,0.000000,0.000000,1,0.000
SyntheticClustered,FTRL,10,5,4,0.000000,0.000000,1,0.000
SyntheticClustered,FTRL,10,5,5,0.000000,0.000000,1,0.000
SyntheticClustered,FTRL,10,5,6,0.000000,0.000000,1,0.000
SyntheticClustered,FTRL,10,5,7,0.000000,0.000000,1,0.000
SyntheticClustered,FTRL,10,5,8,0.000000,0.000000,1,0.000
SyntheticClustered,FTRL,10,5,9,0.000000,0.000000,1,0.000
SyntheticClustered,FTRL,10,5,10,0.000000,0.000000,1,0.000
SyntheticClustered,FTRL,10,5,11,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,12,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,13,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,14,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,15,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,16,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,17,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,18,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,19,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,20,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,21,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,22,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,23,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,24,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,25,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,26,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,27,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,28,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,29,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,30,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,31,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,32,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,33,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,34,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,35,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,36,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,37,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,38,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,39,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,40,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,41,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,42,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,43,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,44,0.000000,0.000000,1,0.001
SyntheticClustered,FTRL,10,5,45,0.000000,0.000000,1,0.001
