dataset,algorithm,k,d,step,instantaneous_loss,cumulative_loss,n_leaves,elapsed_s
CreditCard,OfflineOptimum,10,28,0,0.076002,0.076002,1,0.000
CreditCard,OfflineOptimum,10,28,1,0.068920,0.144922,1,0.000
CreditCard,OfflineOptimum,10,28,2,0.182677,0.327598,1,0.000
CreditCard,OfflineOptimum,10,28,3,0.403052,0.730651,1,0.000
CreditCard,OfflineOptimum,10,28,4,0.165826,0.896477,1,0.000
CreditCard,OfflineOptimum,10,28,5,0.110534,1.007011,1,0.000
CreditCard,OfflineOptimum,10,28,6,0.112749,1.119760,1,0.000
CreditCard,OfflineOptimum,10,28,7,0.604608,1.724368,1,0.000
CreditCard,OfflineOptimum,10,28,8,0.166839,1.891207,1,0.000
CreditCard,OfflineOptimum,10,28,9,0.073100,1.964307,1,0.000
CreditCard,OfflineOptimum,10,28,10,0.193736,2.158043,1,0.000
CreditCard,OfflineOptimum,10,28,11,0.215432,2.373475,1,0.000
CreditCard,OfflineOptimum,10,28,12,0.327941,2.701416,1,0.000
CreditCard,OfflineOptimum,10,28,13,0.044659,2.746075,1,0.000
CreditCard,OfflineOptimum,10,28,14,0.454506,3.200582,1,0.000
CreditCard,OfflineOptimum,10,28,15,0.317695,3.518277,1,0.000
CreditCard,OfflineOptimum,10,28,16,0.073706,3.591983,1,0.000
CreditCard,OfflineOptimum,10,28,17,0.145578,3.737561,1,0.000
CreditCard,OfflineOptimum,10,28,18,0.770727,4.508288,1,0.000
CreditCard,OfflineOptimum,10,28,19,0.334214,4.842502,1,0.000
CreditCard,OfflineOptimum,10,28,20,0.270839,5.113341,1,0.000
CreditCard,OfflineOptimum,10,28,21,0.105723,5.219064,1,0.000
CreditCard,OfflineOptimum,10,28,22,0.077146,5.296210,1,0.000
CreditCard,OfflineOptimum,10,28,23,0.345218,5.641428,1,0.000
CreditCard,OfflineOptimum,10,28,24,0.270100,5.911528,1,0.000
CreditCard,OfflineOptimum,10,28,25,0.283481,6.195009,1,0.000
